name,sex,age,y2011,y2012,y2013,y2014
Missouri,0,83,22382,22116,22558,22543
Missouri,0,84,20893,20732,20546,20924
Missouri,0,85,116777,120151,122878,125005
Missouri,0,999,5991030,6006755,6024942,6045759
Missouri,1,0,38725,38247,38219,38011
Missouri,1,1,39224,38790,38363,38332
Missouri,1,2,39021,39068,38644,38242
Missouri,1,3,40119,38908,39023,38604
Missouri,1,4,40198,40052,38932,39025
Missouri,1,5,40353,40037,40086,38810
Missouri,1,6,39910,40247,40077,40026
Missouri,1,7,40036,39761,40174,40063
Missouri,1,8,39694,39989,39673,40148
Missouri,1,9,39452,39611,39958,39686
Missouri,1,10,40220,39335,39625,39950
Missouri,1,11,41218,40271,39347,39640
Missouri,1,12,40605,41084,40238,39328
Missouri,1,13,40659,40533,41121,40216
Missouri,1,14,40345,40677,40567,41116
Missouri,1,15,40389,40370,40554,40525
Missouri,1,16,41535,40510,40342,40624
Missouri,1,17,42285,41496,40325,40421
Missouri,1,18,41652,41106,39991,39200
Missouri,1,19,44260,42403,41378,40913
Missouri,1,20,44167,44440,42525,42145
Missouri,1,21,43404,44531,44813,43212
Missouri,1,22,40721,43069,44266,44514
Missouri,1,23,39441,40611,42894,44217
Missouri,1,24,38806,38962,40326,42540
Missouri,1,25,40086,38667,38962,40281
Missouri,1,26,40099,40024,38594,38990
Missouri,1,27,38548,39987,40068,38541
Missouri,1,28,39809,38324,40004,39889
Missouri,1,29,39681,39746,38536,40156
Missouri,1,30,39472,39686,39890,38574
Missouri,1,31,40196,39370,39683,39900
Missouri,1,32,37779,39914,39375,39551
Missouri,1,33,36588,37772,40019,39537
Missouri,1,34,35964,36392,37762,40007
Missouri,1,35,34293,35994,36458,37837
Missouri,1,36,35257,34200,35874,36390
Missouri,1,37,33860,35122,34068,35747
Missouri,1,38,34487,33752,35074,33983
Missouri,1,39,36619,34408,33719,35130
Missouri,1,40,39001,36475,34345,33644
Missouri,1,41,39146,38758,36323,34168
Missouri,1,42,37117,38999,38726,36305
Missouri,1,43,36227,37051,39001,38724
Missouri,1,44,36624,35978,36933,38892
Missouri,1,45,37692,36521,35899,36844
Missouri,1,46,41127,37529,36419,35801
Missouri,1,47,42853,40953,37372,36318
Missouri,1,48,43711,42544,40816,37243
Missouri,1,49,44167,43461,42398,40665
Missouri,1,50,45019,43798,43126,42125
Missouri,1,51,45246,44753,43558,42945
Missouri,1,52,43992,44872,44433,43293
Missouri,1,53,43353,43618,44542,44119
Missouri,1,54,43008,43036,43346,44292
Missouri,1,55,41187,42513,42640,42946
Missouri,1,56,40596,40830,42184,42338
Missouri,1,57,39138,40186,40474,41864
Missouri,1,58,37309,38770,39803,40141
Missouri,1,59,36061,36854,38323,39368
Missouri,1,60,34824,35570,36504,37862
Missouri,1,61,33812,34426,35146,36000
Missouri,1,62,33107,33445,34039,34726
Missouri,1,63,32688,32608,32884,33520
Missouri,1,64,34240,32296,32241,32527
Missouri,1,65,24950,33559,31589,31518
Missouri,1,66,25011,24523,32918,31013
Missouri,1,67,24921,24545,24035,32260
Missouri,1,68,25626,24420,23978,23517
Missouri,1,69,22585,25019,23836,23410
Missouri,1,70,20711,21983,24218,23172
Missouri,1,71,19263,20223,21407,23612
Missouri,1,72,18382,18691,19608,20743
Missouri,1,73,17310,17744,18107,18999
Missouri,1,74,15890,16749,17114,17481
Missouri,1,75,15475,15334,16163,16536
Missouri,1,76,14678,14829,14694,15489
Missouri,1,77,13292,13960,14132,14027
Missouri,1,78,12859,12686,13299,13473
Missouri,1,79,12061,12157,11924,12563
Missouri,1,80,11148,11354,11431,11203
Missouri,1,81,10441,10510,10666,10721
Missouri,1,82,9474,9655,9749,9892
Missouri,1,83,8789,8792,8949,9070
Missouri,1,84,8030,7943,7960,8125
Missouri,1,85,37492,39152,40526,41713
Missouri,1,999,2928810,2937138,2947325,2959228
Missouri,2,0,36577,36317,36255,36173
Missouri,2,1,36972,36613,36374,36315
Missouri,2,2,37189,36924,36587,36360
Missouri,2,3,38571,37257,36803,36486
Missouri,2,4,38797,38377,37228,36770
Missouri,2,5,38635,38786,38412,37210
Missouri,2,6,38251,38479,38704,38422
Missouri,2,7,38248,38125,38525,38696
Missouri,2,8,37728,38222,38192,38550
Missouri,2,9,37534,37624,38197,38144
Missouri,2,10,38919,37411,37580,38138
Missouri,2,11,39222,38874,37428,37664
Missouri,2,12,38537,39158,38791,37399
Missouri,2,13,38726,38451,39270,38827
Missouri,2,14,38577,38749,38428,39355
Missouri,2,15,38744,38534,38573,38190
Missouri,2,16,39254,38762,38319,38622
Missouri,2,17,40044,39151,38619,38502
Missouri,2,18,39252,38639,37617,37204
Missouri,2,19,43219,40964,40202,39465
Missouri,2,20,44069,43863,41385,40857
Missouri,2,21,43247,44363,44027,41537
Missouri,2,22,41555,43578,44818,44344
Missouri,2,23,39679,40911,43092,44067
Missouri,2,24,39832,39565,40857,43008
Missouri,2,25,40366,39540,39473,40844
Missouri,2,26,40317,40085,39371,39225
Missouri,2,27,39455,40172,40097,39221
Missouri,2,28,40574,39351,40139,40206
Missouri,2,29,40299,40433,39435,40172
Missouri,2,30,40172,40365,40424,39331
Missouri,2,31,40704,40122,40420,40403
Missouri,2,32,37732,40665,40176,40388
Missouri,2,33,36848,37598,40672,40178
Missouri,2,34,36505,36745,37465,40515
Missouri,2,35,34885,36399,36698,37364
Missouri,2,36,35946,34788,36268,36677
Missouri,2,37,34406,35988,34807,36268
Missouri,2,38,35454,34336,35964,34836
Missouri,2,39,37541,35236,34267,35838
Missouri,2,40,39982,37521,35244,34269
Missouri,2,41,39886,39911,37483,35198
Missouri,2,42,37485,39666,39723,37459
Missouri,2,43,36911,37418,39605,39706
Missouri,2,44,37892,36778,37367,39572
Missouri,2,45,38749,37673,36686,37315
Missouri,2,46,41952,38596,37499,36598
Missouri,2,47,43755,41875,38541,37530
Missouri,2,48,44557,43567,41788,38483
Missouri,2,49,45454,44332,43401,41682
Missouri,2,50,46648,45300,44200,43227
Missouri,2,51,46400,46481,45199,44065
Missouri,2,52,44995,46142,46243,44981
Missouri,2,53,45144,44839,46019,46046
Missouri,2,54,45197,44885,44579,45778
Missouri,2,55,43343,44931,44647,44381
Missouri,2,56,42840,43143,44743,44462
Missouri,2,57,41629,42553,42794,44512
Missouri,2,58,39974,41370,42291,42624
Missouri,2,59,39037,39728,41137,42066
Missouri,2,60,38074,38767,39483,40857
Missouri,2,61,36832,37845,38482,39144
Missouri,2,62,36120,36485,37565,38157
Missouri,2,63,35560,35845,36137,37223
Missouri,2,64,37721,35199,35546,35747
Missouri,2,65,27558,37345,34740,35109
Missouri,2,66,27742,27206,36790,34300
Missouri,2,67,27895,27349,26798,36278
Missouri,2,68,28899,27483,26837,26347
Missouri,2,69,25612,28390,26947,26372
Missouri,2,70,23829,25193,27852,26441
Missouri,2,71,22485,23403,24685,27361
Missouri,2,72,21479,22018,22835,24137
Missouri,2,73,20682,21060,21584,22406
Missouri,2,74,19188,20158,20484,21017
Missouri,2,75,18738,18773,19570,19975
Missouri,2,76,18443,18218,18256,19035
Missouri,2,77,17217,17848,17630,17723
Missouri,2,78,16746,16579,17179,16904
Missouri,2,79,16245,16171,15973,16547
Missouri,2,80,15685,15513,15495,15304
Missouri,2,81,15199,15041,14818,14814
Missouri,2,82,14118,14387,14236,14044
Missouri,2,83,13593,13324,13609,13473
Missouri,2,84,12863,12789,12586,12799
Missouri,2,85,79285,80999,82352,83292
Missouri,2,999,3062220,3069617,3077617,3086531
Montana,0,0,12001,12056,12212,12269
Montana,0,1,12085,11986,12062,12207
Montana,0,2,12360,12139,12064,12147
Montana,0,3,12677,12482,12301,12234
Montana,0,4,12815,12692,12557,12337
Montana,0,5,12518,12868,12776,12664
Montana,0,6,12313,12572,13048,12847
Montana,0,7,12254,12345,12645,13126
Montana,0,8,12170,12292,12479,12776
Montana,0,9,12113,12235,12364,12547
Montana,0,10,12315,12154,12350,12424
Montana,0,11,12212,12346,12247,12448
Montana,0,12,12189,12278,12468,12311
Montana,0,13,12237,12281,12348,12561
Montana,0,14,12289,12296,12356,12381
Montana,0,15,12423,12402,12405,12432
Montana,0,16,12763,12605,12633,12595
Montana,0,17,13231,12807,12699,12718
Montana,0,18,13237,13012,12659,12518
Montana,0,19,14526,14089,13795,13560
Montana,0,20,14239,14724,14323,14023
Montana,0,21,14115,14662,15103,14692
Montana,0,22,13693,14556,15100,15497
Montana,0,23,13328,13747,14619,15155
Montana,0,24,12410,12790,13316,14076
Montana,0,25,12255,12082,12625,12958
Montana,0,26,12609,12101,11978,12559
Montana,0,27,12485,12539,12159,12052
Montana,0,28,12814,12521,12664,12267
Montana,0,29,12763,12921,12701,12835
Montana,0,30,12505,12862,13095,12806
Montana,0,31,12700,12567,12969,13178
Montana,0,32,11908,12785,12756,13114
Montana,0,33,11883,11981,12925,12830
Montana,0,34,11515,11928,12054,13001
Montana,0,35,10871,11629,12058,12195
Montana,0,36,10950,10954,11696,12147
Montana,0,37,10635,11015,11054,11761
Montana,0,38,10599,10662,11060,11077
Montana,0,39,11037,10694,10695,11149
Montana,0,40,11828,11129,10667,10742
Montana,0,41,11842,11917,11149,10756
Montana,0,42,11407,11876,12061,11193
Montana,0,43,11111,11456,11991,12082
Montana,0,44,11277,11119,11513,12053
Montana,0,45,11606,11297,11155,11565
Montana,0,46,12684,11678,11306,11186
Montana,0,47,13517,12689,11689,11326
Montana,0,48,14026,13465,12652,11708
Montana,0,49,14609,14035,13519,12764
Montana,0,50,15151,14516,14009,13481
Montana,0,51,15464,15121,14458,14009
Montana,0,52,15368,15470,15130,14498
Montana,0,53,15736,15235,15418,15016
Montana,0,54,15850,15674,15243,15359
Montana,0,55,15647,15773,15691,15192
Montana,0,56,15683,15596,15762,15663
Montana,0,57,15534,15588,15549,15745
Montana,0,58,15375,15506,15535,15494
Montana,0,59,14802,15296,15397,15451
Montana,0,60,14307,14738,15257,15328
Montana,0,61,13848,14240,14681,15197
Montana,0,62,13283,13748,14133,14626
Montana,0,63,12913,13207,13687,14068
Montana,0,64,13405,12815,13134,13618
Montana,0,65,9869,13363,12801,13115
Montana,0,66,9811,9824,13211,12680
Montana,0,67,9717,9720,9728,13063
Montana,0,68,10000,9560,9589,9598
Montana,0,69,8622,9889,9483,9532
Montana,0,70,8111,8458,9749,9284
Montana,0,71,7577,7982,8317,9582
Montana,0,72,7125,7422,7814,8156
Montana,0,73,6707,6953,7238,7640
Montana,0,74,6410,6573,6837,7085
Montana,0,75,5925,6224,6383,6606
Montana,0,76,5580,5706,6023,6165
Montana,0,77,5043,5438,5536,5863
Montana,0,78,4838,4873,5238,5324
Montana,0,79,4719,4660,4728,5073
Montana,0,80,4568,4509,4444,4494
Montana,0,81,4454,4361,4311,4230
Montana,0,82,4118,4194,4118,4093
Montana,0,83,3853,3889,3979,3860
Montana,0,84,3495,3635,3649,3727
Montana,0,85,20492,21049,21576,21985
Montana,0,999,993349,1001123,1010956,1019749
Montana,1,0,6036,6167,6217,6272
Montana,1,1,6115,6021,6169,6210
Montana,1,2,6345,6083,6009,6165
Montana,1,3,6497,6399,6152,6093
Montana,1,4,6585,6527,6479,6211
Montana,1,5,6484,6623,6589,6518
Montana,1,6,6307,6513,6687,6628
Montana,1,7,6223,6324,6571,6716
Montana,1,8,6179,6235,6391,6637
Montana,1,9,6136,6177,6267,6413
Montana,1,10,6254,6155,6236,6307
Montana,1,11,6357,6290,6207,6278
Montana,1,12,6283,6373,6345,6240
Montana,1,13,6320,6301,6422,6402
Montana,1,14,6330,6334,6327,6450
Montana,1,15,6443,6384,6383,6381
Montana,1,16,6558,6582,6541,6528
Montana,1,17,6834,6579,6630,6597
Montana,1,18,6886,6771,6551,6580
Montana,1,19,7736,7464,7338,7193
Montana,1,20,7205,7710,7387,7298
Montana,1,21,7176,7495,7971,7616
Montana,1,22,7112,7423,7751,8171
Montana,1,23,6905,7197,7457,7861
Montana,1,24,6346,6620,6984,7146
Montana,1,25,6185,6120,6433,6717
Montana,1,26,6435,6150,6091,6386
Montana,1,27,6368,6353,6180,6149
Montana,1,28,6567,6330,6393,6160
Montana,1,29,6475,6624,6404,6463
Montana,1,30,6413,6532,6733,6463
Montana,1,31,6491,6415,6547,6722
Montana,1,32,6156,6551,6547,6652
Montana,1,33,6094,6184,6598,6568
Montana,1,34,5836,6123,6236,6631
Montana,1,35,5544,5929,6231,6322
Montana,1,36,5516,5573,5926,6263
Montana,1,37,5477,5562,5634,5967
Montana,1,38,5394,5465,5577,5659
Montana,1,39,5639,5451,5489,5648
Montana,1,40,5934,5659,5404,5506
Montana,1,41,5941,5965,5684,5463
Montana,1,42,5704,5962,6042,5699
Montana,1,43,5587,5715,5997,6070
Montana,1,44,5678,5603,5757,6037
Montana,1,45,5817,5675,5605,5781
Montana,1,46,6307,5876,5683,5651
Montana,1,47,6720,6285,5886,5688
Montana,1,48,6914,6668,6249,5874
Montana,1,49,7303,6955,6711,6304
Montana,1,50,7485,7238,6947,6708
Montana,1,51,7524,7445,7167,6918
Montana,1,52,7570,7510,7457,7172
Montana,1,53,7718,7499,7469,7389
Montana,1,54,7745,7687,7510,7442
Montana,1,55,7685,7693,7639,7463
Montana,1,56,7596,7669,7670,7633
Montana,1,57,7640,7536,7648,7651
Montana,1,58,7695,7621,7500,7602
Montana,1,59,7471,7646,7577,7461
Montana,1,60,7257,7456,7615,7544
Montana,1,61,6983,7191,7410,7541
Montana,1,62,6758,6916,7096,7362
Montana,1,63,6635,6726,6891,7052
Montana,1,64,6884,6565,6681,6848
Montana,1,65,5010,6860,6555,6669
Montana,1,66,4976,4953,6757,6475
Montana,1,67,4888,4922,4895,6672
Montana,1,68,5059,4814,4858,4813
Montana,1,69,4314,4979,4761,4807
Montana,1,70,4021,4216,4893,4652
Montana,1,71,3770,3953,4123,4819
Montana,1,72,3561,3701,3846,4051
Montana,1,73,3268,3465,3608,3775
Montana,1,74,3081,3177,3386,3507
Montana,1,75,2867,2972,3082,3267
Montana,1,76,2693,2738,2871,2968
Montana,1,77,2385,2606,2633,2773
Montana,1,78,2247,2305,2495,2528
Montana,1,79,2127,2152,2221,2381
Montana,1,80,2033,2027,2036,2097
Montana,1,81,1950,1927,1928,1924
Montana,1,82,1774,1830,1797,1818
Montana,1,83,1660,1663,1706,1661
Montana,1,84,1444,1538,1518,1576
Montana,1,85,7319,7616,7919,8101
Montana,1,999,497240,501284,506263,510874
Montana,2,0,5965,5889,5995,5997
Montana,2,1,5970,5965,5893,5997
Montana,2,2,6015,6056,6055,5982
Montana,2,3,6180,6083,6149,6141
Montana,2,4,6230,6165,6078,6126
Montana,2,5,6034,6245,6187,6146
Montana,2,6,6006,6059,6361,6219
Montana,2,7,6031,6021,6074,6410
Montana,2,8,5991,6057,6088,6139
Montana,2,9,5977,6058,6097,6134
Montana,2,10,6061,5999,6114,6117
Montana,2,11,5855,6056,6040,6170
Montana,2,12,5906,5905,6123,6071
Montana,2,13,5917,5980,5926,6159
Montana,2,14,5959,5962,6029,5931
Montana,2,15,5980,6018,6022,6051
Montana,2,16,6205,6023,6092,6067
Montana,2,17,6397,6228,6069,6121
Montana,2,18,6351,6241,6108,5938
Montana,2,19,6790,6625,6457,6367
Montana,2,20,7034,7014,6936,6725
Montana,2,21,6939,7167,7132,7076
Montana,2,22,6581,7133,7349,7326
Montana,2,23,6423,6550,7162,7294
Montana,2,24,6064,6170,6332,6930
Montana,2,25,6070,5962,6192,6241
Montana,2,26,6174,5951,5887,6173
Montana,2,27,6117,6186,5979,5903
Montana,2,28,6247,6191,6271,6107
Montana,2,29,6288,6297,6297,6372
Montana,2,30,6092,6330,6362,6343
Montana,2,31,6209,6152,6422,6456
Montana,2,32,5752,6234,6209,6462
Montana,2,33,5789,5797,6327,6262
Montana,2,34,5679,5805,5818,6370
Montana,2,35,5327,5700,5827,5873
Montana,2,36,5434,5381,5770,5884
Montana,2,37,5158,5453,5420,5794
Montana,2,38,5205,5197,5483,5418
Montana,2,39,5398,5243,5206,5501
Montana,2,40,5894,5470,5263,5236
Montana,2,41,5901,5952,5465,5293
Montana,2,42,5703,5914,6019,5494
Montana,2,43,5524,5741,5994,6012
Montana,2,44,5599,5516,5756,6016
Montana,2,45,5789,5622,5550,5784
Montana,2,46,6377,5802,5623,5535
Montana,2,47,6797,6404,5803,5638
Montana,2,48,7112,6797,6403,5834
Montana,2,49,7306,7080,6808,6460
Montana,2,50,7666,7278,7062,6773
Montana,2,51,7940,7676,7291,7091
Montana,2,52,7798,7960,7673,7326
Montana,2,53,8018,7736,7949,7627
Montana,2,54,8105,7987,7733,7917
Montana,2,55,7962,8080,8052,7729
Montana,2,56,8087,7927,8092,8030
Montana,2,57,7894,8052,7901,8094
Montana,2,58,7680,7885,8035,7892
Montana,2,59,7331,7650,7820,7990
Montana,2,60,7050,7282,7642,7784
Montana,2,61,6865,7049,7271,7656
Montana,2,62,6525,6832,7037,7264
Montana,2,63,6278,6481,6796,7016
Montana,2,64,6521,6250,6453,6770
Montana,2,65,4859,6503,6246,6446
Montana,2,66,4835,4871,6454,6205
Montana,2,67,4829,4798,4833,6391
Montana,2,68,4941,4746,4731,4785
Montana,2,69,4308,4910,4722,4725
Montana,2,70,4090,4242,4856,4632
Montana,2,71,3807,4029,4194,4763
Montana,2,72,3564,3721,3968,4105
Montana,2,73,3439,3488,3630,3865
Montana,2,74,3329,3396,3451,3578
Montana,2,75,3058,3252,3301,3339
Montana,2,76,2887,2968,3152,3197
Montana,2,77,2658,2832,2903,3090
Montana,2,78,2591,2568,2743,2796
Montana,2,79,2592,2508,2507,2692
Montana,2,80,2535,2482,2408,2397
Montana,2,81,2504,2434,2383,2306
Montana,2,82,2344,2364,2321,2275
Montana,2,83,2193,2226,2273,2199
Montana,2,84,2051,2097,2131,2151
Montana,2,85,13173,13433,13657,13884
Montana,2,999,496109,499839,504693,508875
Nebraska,0,0,25655,25721,25890,25903
Nebraska,0,1,26077,25768,25863,26012
Nebraska,0,2,26204,26203,25902,26007
Nebraska,0,3,26809,26320,26255,25955
Nebraska,0,4,26709,26864,26377,26301
Nebraska,0,5,26463,26707,26861,26397
Nebraska,0,6,26332,26567,26768,26861
Nebraska,0,7,26256,26363,26551,26748
Nebraska,0,8,25806,26330,26367,26575
Nebraska,0,9,25406,25893,26386,26383
Nebraska,0,10,25510,25372,25892,26409
Nebraska,0,11,25433,25601,25502,25905
Nebraska,0,12,24755,25442,25651,25435
Nebraska,0,13,24330,24829,25499,25655
Nebraska,0,14,24319,24502,24925,25582
Nebraska,0,15,24472,24377,24598,24997
Nebraska,0,16,25102,24602,24636,24761
Nebraska,0,17,25327,25217,24749,24723
Nebraska,0,18,25738,25662,25428,25014
Nebraska,0,19,29005,28565,28158,28138
Nebraska,0,20,27768,29465,28753,28618
Nebraska,0,21,26591,27702,29299,28530
Nebraska,0,22,24588,25632,26829,28583
Nebraska,0,23,24640,24094,25126,26317
Nebraska,0,24,24430,24120,23641,24760
Nebraska,0,25,24965,24108,23988,23484
Nebraska,0,26,25595,24844,23994,23889
Nebraska,0,27,24911,25582,24834,23929
Nebraska,0,28,25678,25061,25676,24987
Nebraska,0,29,25590,25745,25154,25729
Nebraska,0,30,25337,25850,25784,25152
Nebraska,0,31,25553,25374,25918,25812
Nebraska,0,32,23561,25553,25502,25938
Nebraska,0,33,23063,23589,25705,25536
Nebraska,0,34,22508,23072,23593,25715
Nebraska,0,35,21635,22616,23188,23620
Nebraska,0,36,22408,21610,22634,23116
Nebraska,0,37,21026,22458,21688,22609
Nebraska,0,38,20965,21038,22458,21652
Nebraska,0,39,22120,21023,21096,22492
Nebraska,0,40,22710,22105,21040,21055
Nebraska,0,41,22946,22722,22103,21072
Nebraska,0,42,21912,23034,22789,22141
Nebraska,0,43,21201,21942,23116,22852
Nebraska,0,44,21456,21148,21930,23040
Nebraska,0,45,22028,21483,21175,21869
Nebraska,0,46,23814,21996,21473,21178
Nebraska,0,47,24718,23804,21959,21424
Nebraska,0,48,25627,24732,23790,21914
Nebraska,0,49,25948,25571,24633,23711
Nebraska,0,50,26593,25825,25441,24478
Nebraska,0,51,26973,26454,25694,25329
Nebraska,0,52,26083,26965,26422,25635
Nebraska,0,53,25728,25903,26855,26245
Nebraska,0,54,25570,25750,25865,26741
Nebraska,0,55,25135,25418,25633,25689
Nebraska,0,56,24934,24960,25286,25444
Nebraska,0,57,24129,24681,24762,25058
Nebraska,0,58,23246,24010,24538,24580
Nebraska,0,59,22955,23059,23808,24383
Nebraska,0,60,21984,22684,22814,23563
Nebraska,0,61,21090,21728,22418,22482
Nebraska,0,62,20226,20868,21470,22155
Nebraska,0,63,19588,19985,20624,21152
